,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
67a44915-f4f1-4ed6-ad22-99b452d48d73,385.0563773307798,363.0271833228165,350.01810517110357,354.4553212331008,336.30985774379803,322.6942361559734,298.91899440435327,290.2864262898097,302.48200228536234,312.1540902510646,302.53962930567525,302.0480766365709,298.11729289045866,305.9151239500295,309.7850786619611,331.9198969968337,340.465242787984,343.0664256390125,339.25138647659026,346.5020060920411,349.7322988344491,355.35058432819824,369.3147394260411,367.68280322895845,387.36890151005116,367.0324123712422,353.2103945717305,357.72499781920567,340.5581488824226,328.9194878271272,307.6699149732304,301.2214460353294,310.68569175657234,320.4670034454333,309.63307738743083,308.3100518252037,303.61979580113547,311.17233888407156,314.4709468198189,334.9188081499687,340.7876252154637,343.34395718553117,339.93744947656546,349.28120808104387,352.949300933093,357.1980964511247,371.18675921459254,369.5394503967704,386.06686669975625,369.67823913774885,357.12594104585423,362.21537012624765,346.1453326655067,335.23704295235365,316.03165611240775,309.8029360565658,320.4696424014429,326.93292220112556,314.75368219643065,311.399621891436,307.0445918103775,312.9632996581496,315.3749676733037,333.13787856442457,337.5252330504054,339.7536799018222,337.49614310095455,348.22589019808066,352.16563079554106,355.69584852817655,368.04328236092346,366.7407662797969
f0daee79-6778-41c8-8871-e3b9e98a0d4d,264.53750850493617,244.07412653094138,232.83768376671765,235.76790476068697,228.22596859067767,230.04463787198316,230.54237808016168,238.28915783348876,239.70208521243413,249.00826936839397,233.06557583104106,226.93487426088268,219.46154042362568,224.32935440341208,220.6908524896542,231.2327981745245,231.34542311683137,231.32319852041292,231.74837566501674,240.22072092982415,245.96695799874058,255.65808447872158,264.3307881274663,255.81167452039054,263.66194355749707,243.56201273133885,232.35195237765188,236.14705572320455,228.12062294541144,230.2412285834129,230.65821225996947,236.8133052179342,243.17936690441186,247.83011123437026,229.0252196924621,225.57540716998764,215.27731877315466,219.90209470267416,215.9287803081032,226.03059224815462,227.0718317342507,228.64181286183515,227.96951624394427,234.54665533453547,241.1023443150008,256.41794863867966,263.38432437859643,257.2348574456384,263.9315963340352,244.65392573501288,233.46409070625668,237.46787608848635,228.7028235108977,230.8780139510488,231.12720657549244,235.8031127965109,246.62773907836564,248.30075861084697,228.94124741625646,226.20748407035813,216.13952934355652,219.04375324175717,215.86892571338063,226.07688108892387,227.8166336291259,230.14126977497176,229.55717171084768,235.63514528582326,241.66115360931855,258.4394218598724,263.87321094554795,259.2996368226096
712a99f2-7685-40a9-9643-4148cf9d7038,17128.857991266577,15630.095095512455,13635.564391489579,14046.68838072151,12524.081796345276,12405.658546188022,11282.042057991934,10373.388400029042,10831.532402903733,12458.497233496262,12419.06874840106,12776.192404364532,13360.201471993278,13686.306407247856,14175.126000157205,15629.031137945347,15967.39966002062,15603.466476481033,15219.410898192024,15204.412465566773,16216.891581109672,16471.89135994835,17849.772711359874,16844.73843104731,16676.559478528226,15311.965333839169,13395.262160114891,13919.108850254872,12404.718740123513,12223.749920989341,11074.920324786937,10070.063461608259,11078.435064251511,12220.354837655055,11819.923610303184,12257.012480071166,12598.958468500345,12829.073842061485,13169.833028266228,14422.655146505178,15014.646175726477,14795.455683574299,14431.351441071116,14216.788863596681,15291.938660756898,16327.805498495694,17471.01567567788,16654.43717630172,16096.282937135462,14976.481482420219,13144.985426378562,13641.808844151723,12154.625785635768,11998.40444118673,10930.679861322804,9864.36963923612,11223.516174346207,12032.031352843851,11623.481465029448,12181.238656255679,12493.962310096438,12604.299187909162,12966.33647912303,14134.656019805541,14775.114955591614,14677.938956914251,14318.110059843882,13931.04967881352,14918.59723351874,16184.92669934598,16997.995160786955,16272.968705355659
ed0480f5-ec6e-46ab-84aa-eee1c8ee5df2,17284.452985782507,15980.360722886291,14015.0766742238,14467.650420841765,12915.384780867202,12779.7419115993,11647.84427870503,10697.906118656148,11509.542062816574,12985.22781948333,12899.668119499609,13242.578647441196,13878.196447932485,14086.767293597391,14581.610213707232,15918.107095655641,16362.513631331638,16015.4732298348,15674.863988557161,15617.692478526447,16657.125416822877,17055.574772737094,18200.13525522736,17059.78871230269,16614.07438284563,15583.674501953754,13711.454613202413,14290.892015017362,12779.152597081778,12589.113129496984,11441.541871812615,10430.98519092429,11710.71706680082,12698.282471731027,12270.181166519778,12593.301988934954,13072.21614815823,13130.690454945641,13508.158905470176,14584.82857832459,15161.420032073245,14917.516193007943,14649.248744474984,14545.02531161364,15598.32773697281,16513.48606094907,17411.804124751503,16512.108153599722,15955.342517567906,15151.768075094264,13408.520117576281,13935.149532069148,12459.564234036523,12289.44797269031,11228.76697929516,10140.461937646678,11752.592717359496,12378.269965325564,11968.681825134481,12413.833774922152,12875.146465199125,12802.746387776595,13189.238070174744,14187.14626620648,14837.39408055637,14710.916566116808,14452.075748243431,14135.478564545736,15087.970590185447,16248.598464598575,16844.27606695439,16054.011597879839
34df6555-4537-4ed8-bd88-ac4bccc67805,4372.1456196336685,2461.5715473769596,1727.8760641612066,1503.4606829922752,1205.6754058823606,1082.261664751486,995.6883079205791,1009.6395734366172,1322.4641427209026,2327.501414631965,2646.890221312382,3157.5262629071553,3427.962694950928,3943.9316899922997,4490.030966709525,6731.149512296387,9199.22153540827,9403.318472731073,9033.872695214784,8426.49140072876,7905.336667134733,7978.211344004943,8308.210730633857,6902.659290917218,5165.465833096905,2969.5447000269555,2040.603669000435,1823.832278306661,1493.2764461925121,1362.8858907881379,1250.1214296366832,1401.8131518635907,1484.6030737095732,3076.6045647543606,3827.551370109415,4421.382814218631,4851.25604096906,6195.890978333893,7137.954892170133,10576.664680102913,12459.290635443027,12160.459068039523,11409.039118555429,11819.923610303184,11194.422492243999,8720.191223572925,9001.308548951527,7104.194060840034,5929.20770151247,3359.459701640034,2371.645804686397,2187.630282668175,1801.8888851253137,1617.725171902387,1435.9491565800688,1580.5723930231377,1729.3241850970517,3618.8205438584823,4515.330566179453,5213.578370255976,5638.789651152798,7470.081634582267,8576.762483799626,12747.579878306045,14630.52255857314,13991.814006979344,12825.35573346282,13479.564624317587,13001.548345688507,9894.253295310324,9803.365795938464,7647.435712410138
8c592c78-3324-4d14-b667-bf16ec51e3d0,301.30232001730695,311.1836136769284,310.5298390746962,323.92726348183436,317.6534685156683,309.65041604479495,297.4119351014111,290.87490533840304,311.0285357042442,291.6159842069037,274.8709704384172,272.2853413611237,253.36457335521476,265.25968256699275,260.27342706906995,260.8500329055468,253.06542444324472,258.80444730959573,254.1377103171736,260.54776721927834,268.27666983126164,279.0645677784544,275.4814277841829,270.4655642882236,299.5993066155455,309.3958733122264,310.0598562729851,323.9791937956743,316.25780066235666,307.76215056706576,294.3804909090036,284.26799122898956,313.386754646733,285.33836880414907,263.7544517655218,261.3444017485003,243.46602754923632,249.96358199082977,244.86676511808065,245.2946154651959,242.54859607823786,248.88048736024925,245.48092318734564,249.6130814360084,257.9253429347437,276.46195210168855,273.63818704975057,273.3437609311529,297.8890743759224,308.0692949241156,306.4257544011425,320.71674491790696,312.0101759449078,305.72104574456375,293.51505792427946,284.56153017241377,312.8119713818197,284.1324098857157,260.62473155967905,257.1977201735424,240.84371905177832,244.17115572061599,240.1819524712897,240.51194797559728,237.2266932327874,243.47631941369826,241.1685334686123,247.08009681188398,254.91698495359395,272.69552129326013,271.3720652219998,273.59042073891163
3342cfd6-6184-4217-bd76-5ce896bacb5a,90.14472518161001,73.22112903365563,77.90281723196416,70.2910042026314,69.53994984113979,72.20883935749531,83.2291024780028,94.67901867856729,117.1483231034911,127.516464545655,143.96913833065213,150.41731447152648,162.04610460816696,160.30866902294662,161.1424876941014,172.82498402917273,187.9498100345406,180.9745367444649,180.41734040446258,174.44410721437185,166.99902950190835,153.457945615872,120.4001985159951,103.12995281110223,89.74414995548813,73.48106009200909,78.5795985728571,71.42117645782784,70.55027355523701,73.02713511471669,83.31900241602554,94.0712638447045,117.72571943622901,125.84455869621202,140.81192658534226,148.37271899778239,158.33332234049442,156.98485756837022,157.599150812578,168.5164766199815,183.2892955767882,177.0394295698012,175.48029791364283,169.10207519458504,162.80260090020343,150.9585804807358,117.8463788581205,102.16982353505614,89.9005631182579,74.30710313635538,79.49155758352012,72.41049741745228,71.54062761339665,74.30306473473318,84.88693945006304,95.79475248455103,119.0972536125007,126.16192490398875,140.14984346723463,146.4760020040735,157.035367993276,153.98453710051132,154.4869815094128,164.29174762099217,178.30400509439144,172.0714084485195,171.44597080088332,166.0615031614948,159.94930347185667,148.4643010031154,116.81418531949026,102.0122786822575
36a0ae09-7c74-4d8b-9394-8e08b496b55f,2016.0223135848457,2105.205040449095,2074.4096842869576,2030.2609468162266,1984.2677289817652,2062.77308480712,2227.6415816658023,2269.0734319953967,2331.0485921479685,2189.81953237743,2181.1355259358934,2131.2961421405985,2159.2048264092628,2084.287227659954,2016.7794755018924,1970.1872467721137,1962.9334195381532,1958.1815352318683,1993.925112993545,1991.8792180378523,2101.8330604333732,2072.9650408476114,2068.18293860485,2028.66996347386,1974.4078048714753,2063.8763560849593,2037.6248635177596,2003.3589296746675,1954.1941230121422,2020.8491031918918,2174.1025980464183,2172.872409765771,2343.048377752537,2124.3877641781887,2063.454913851713,2006.9728357060999,2036.0605241787569,1921.824907098655,1857.608873859099,1814.9927441697605,1843.442220521415,1846.0276964915076,1893.830590889516,1877.6592919177867,1980.7653871274263,2033.0403579079145,2022.3717786458858,2015.8618406350945,1921.1476897118,2028.5073701780125,1991.3358226754196,1971.423893866277,1922.6659592699582,1989.2095881500727,2139.8169584462225,2137.4570841066516,2336.076817719972,2084.204844724102,1997.0724466547558,1938.7490620922408,1953.9527552947986,1837.844195610919,1775.4320528325584,1727.2216763348456,1749.430908545624,1759.4051467867962,1808.5952457911685,1798.6027975790903,1901.0127229984002,1968.9059775833696,1955.1158855542026,1964.1396348626724
b0c0999b-77de-4b75-9d3f-013cda1d4502,1326.2680618657446,1130.9811139566661,962.1388324783619,830.7718153589425,843.7448182779897,1022.949788087411,1786.5752476959988,2844.5313530625945,4202.807008299542,5208.74930668208,5731.481907469397,5232.853254107303,5623.6108320883795,5350.766089141186,5200.586134749333,4744.418441178615,4984.965019158166,4826.890217249139,5240.862794787602,6200.845417574459,6277.051881593697,4743.538172645271,3140.629229617922,1988.457318713923,1400.065019087695,1172.5261921765043,988.5881099555373,873.2737924260924,890.3639271906305,1103.6010601265546,1966.8458024429644,3103.8053941928865,4707.088680243414,5553.736564976432,5679.890109837639,5264.918804092388,5313.8876593793175,5100.642817351996,4815.0704304152,4365.156980428764,4569.32226955206,4482.565967201354,4813.347259714491,5583.6379170385035,5846.118815470367,4918.811717966303,3282.918846187819,2122.2336373867947,1454.6654325370107,1218.253605087621,1010.7542730201947,900.773483075951,923.9336473395698,1182.1357742127198,2179.6692068039256,3462.3826811802533,5027.351427712676,5808.867785526674,5624.104812922535,5167.539169625205,5088.546551310741,4800.032024762775,4469.922835402349,4001.404249706445,4096.546947242775,4038.9049943414802,4354.336380904487,5134.01163008485,5445.97495441908,4791.188822459243,3306.9856188223725,2210.8434974643637
b1bc95b5-4842-437e-a322-1756cefa45bf,1654.419242321682,1602.962606426134,1502.8714854066334,1412.2246062429913,1332.6732267031748,1327.5202451705002,1412.6301368102718,1515.7209026055639,1620.7759947979134,1749.034307916749,1733.35417169042,1599.266504007804,1751.7970143138127,1599.4280575121634,1630.8374969916333,1623.4475103793554,1805.9273586312436,1786.600748480678,1879.1411296804636,2096.1418533611145,2128.61727242717,1907.7685468809286,1976.5138777421012,1834.5348353120714,1702.548009030655,1610.6660358175843,1514.0601113498071,1414.02207698243,1335.8573318663655,1342.4348234634313,1428.2523423862774,1516.3692463858579,1621.9179745158597,1748.7280362878407,1780.0560742043615,1710.0145340399738,1839.7288485053998,1723.2882518870883,1747.903577741925,1784.1415991875954,1964.992732865064,1954.1243914980816,2025.7753038134197,2137.717599042296,2169.751741538698,2017.239003277082,2058.4755071181958,1911.3820940746823,1754.119133846512,1688.5068345971622,1592.168162833519,1512.7739799673523,1440.8370711913624,1455.8222373614744,1541.0529939202245,1654.5772838961452,1663.5385057700425,1811.6946941912036,1845.0864595370113,1785.295771973812,1861.2490011413909,1820.4791886698822,1824.4872105851157,1842.3617093599032,1941.6888467973968,1927.0618709366813,1961.5631789140439,2095.8288759937254,2166.699785779842,1958.1912102618044,2009.651962469591,1873.2218145169797
ada698ef-7c0d-4ffd-9d21-8dc90ef9951e,76.78155202401113,70.75652454166949,70.91724844361273,71.7111238501123,71.51104054297153,74.52188237062187,78.57166147968121,79.99449086415612,89.50301369524,80.71556083479716,70.81493094207077,71.433038083761,67.33525984002694,66.20009272632132,62.308007333042035,63.813640418852394,66.14563778025709,67.03488357647754,67.9508547947001,63.18418624307216,64.29378702862539,82.10936807112915,79.30850584697511,76.041567994579,74.1953327545861,71.01339794978557,71.44962805752658,72.96275833006004,71.51948152492331,73.4391390780323,74.74739679152367,76.47122946788453,88.40638087546988,79.89466784739987,73.19261490998746,73.54827635949282,71.6488708599361,69.90957502627221,67.95630133810396,69.49859846986688,70.95837264433408,71.75979909382097,72.71723449463255,69.58866035156423,69.88171750160016,80.71901717874792,75.50255277881622,72.49101977052057,74.20645333775828,71.24501359640871,72.31656515272292,73.09311355790746,71.29846065475093,73.14607977384699,73.17347106582552,75.51511296765956,77.32243904040996,74.59127918415375,70.21469871847016,70.85885490427462,68.7320088890816,68.6729452895161,67.38077993214728,68.67386894595732,68.63811931445551,69.39112756663839,69.20557127129803,68.80413452129402,68.59705942973493,74.60133285359544,73.07584110237501,70.07818461166265
54f6f4eb-6325-41ec-bee9-0dadebfde7a0,265.7590530442671,261.79285101050067,262.5817600255234,263.4476634997556,259.9616966793697,264.6585090563723,273.723526243764,278.79935043770683,292.79856696561865,280.2997923516168,269.47819762311957,265.0030751571783,257.5071257295466,257.4778646257436,251.15519149197712,253.19438212107968,250.15233728646396,251.56834048754257,252.04871603900355,254.72099866394475,259.30775090369195,269.07994751792364,262.2194681862039,253.92503702250994,262.8214497959394,258.95253517055943,259.2960780952187,260.96046440563,256.96315917196597,261.0722325626863,268.99029686611965,272.4027076263704,290.8485586330912,275.41776582218773,262.93242721123465,259.5978892713849,251.12265416934994,250.77383240426477,244.5936280289869,247.0257104363046,245.14249503566487,247.34338208252336,247.64161274566698,248.9794272698481,253.71268098485868,266.8247671290728,259.2565083377605,252.36134802789377,260.7754357450349,256.62693359516766,256.0783595465709,258.21365102395634,253.8213449498776,257.84379675475697,265.0618560562246,268.1463602150916,287.6400993493073,271.6096394213857,258.2132257626395,255.92362590758788,246.23135510232632,246.4020061445428,240.36807175992539,243.19111522178474,241.52242385217818,244.40490771683238,244.3067126818292,245.0270542174206,250.01381130407063,264.8052946475883,257.4659915030613,251.23558778036522
